Income,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,AcceptedCmpOverall,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,
"R$ 35.860,00",47,2200,0,0,1,0,0,0,0,0,0,1,1,1,37,15,0,8,4,2,20,2,1,1,2,5,0,1,1,1,0,0,0,0,3,11,"R$ 9,00","R$ 29,00",,,
"R$ 36.921,00",55,2495,1,0,0,0,0,0,0,0,0,1,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 30,00","R$ 34,00",,,
"R$ 92.859,00",28,2777,0,0,1,0,0,0,0,0,1,0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,0,3,11,"R$ 2.037,00","R$ 2.057,00",,,
"R$ 65.104,00",44,2386,0,0,0,1,0,0,0,0,1,0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,1,0,0,0,0,0,0,3,11,"R$ 953,00","R$ 1.003,00",,,
"R$ 86.111,00",58,2595,0,1,0,0,0,0,0,1,0,0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.133,00","R$ 1.259,00",,,
"R$ 68.352,00",46,2464,0,0,1,0,0,0,0,0,0,1,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,0,3,11,"R$ 805,00","R$ 838,00",,,
"R$ 41.883,00",32,2626,0,0,0,1,0,0,0,1,0,0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 80,00","R$ 196,00",,,
"R$ 59.809,00",44,2778,0,1,0,0,0,0,0,1,0,0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,0,3,11,"R$ 779,00","R$ 828,00",,,
"R$ 23.957,00",45,2768,0,1,0,0,0,0,0,1,0,0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,1,0,0,0,0,0,0,3,11,"R$ 36,00","R$ 52,00",,,
"R$ 38.547,00",39,2464,0,0,0,1,0,0,0,1,0,0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,1,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 18,00",,,
"R$ 35.688,00",47,2835,0,1,0,0,0,1,0,0,0,0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 147,00","R$ 179,00",,,
"R$ 49.605,00",54,2167,0,1,0,0,0,0,0,0,1,0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,0,3,11,"R$ 111,00","R$ 119,00",,,
"R$ 59.354,00",67,2225,0,1,0,0,0,0,0,0,1,0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,0,3,11,"R$ 433,00","R$ 446,00",,,
"R$ 65.747,00",51,2273,0,1,0,0,0,0,0,1,0,0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,0,1,0,1,0,0,0,3,11,"R$ 434,00","R$ 447,00",,,
"R$ 46.344,00",48,2721,0,0,0,1,0,1,0,0,0,0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 247,00","R$ 338,00",,,
"R$ 34.176,00",32,2207,0,0,1,0,0,0,0,1,0,0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 49,00","R$ 69,00",,,
"R$ 61.010,00",68,2787,0,0,0,1,0,0,0,0,0,1,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,0,3,11,"R$ 869,00","R$ 945,00",,,
"R$ 69.372,00",71,2654,0,0,0,1,0,0,0,1,0,0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,2,0,1,1,0,0,3,11,"R$ 1.297,00","R$ 1.339,00",,,
"R$ 49.967,00",62,2515,0,0,1,0,0,0,0,1,0,0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 300,00","R$ 303,00",,,
"R$ 60.199,00",42,2449,0,0,1,0,0,0,0,1,0,0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,3,11,"R$ 18,00","R$ 18,00",,,
"R$ 55.375,00",43,2414,0,0,0,1,0,0,0,1,0,0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,0,3,11,"R$ 134,00","R$ 148,00",,,
"R$ 80.317,00",65,2472,0,0,1,0,0,0,0,1,0,0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.117,00","R$ 1.174,00",,,
"R$ 30.523,00",62,2522,0,0,1,0,0,0,0,0,1,0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 3,00","R$ 8,00",,,
"R$ 70.356,00",75,2760,0,1,0,0,0,0,0,0,0,1,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.640,00","R$ 1.673,00",,,
"R$ 23.228,00",36,2334,0,1,0,0,0,0,0,1,0,0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 111,00","R$ 116,00",,,
"R$ 74.165,00",45,2583,1,0,0,0,0,0,0,0,0,1,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.269,00","R$ 1.281,00",,,
"R$ 43.482,00",54,2387,0,0,0,1,0,0,0,1,0,0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 32,00","R$ 60,00",,,
"R$ 62.551,00",67,2382,1,0,0,0,0,0,0,1,0,0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,0,0,1,1,0,0,0,0,3,11,"R$ 367,00","R$ 394,00",,,
"R$ 52.332,00",61,2464,1,0,0,0,0,0,0,1,0,0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,0,1,0,1,0,0,0,3,11,"R$ 255,00","R$ 257,00",,,
"R$ 66.951,00",32,2398,0,0,1,0,0,0,0,1,0,0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,0,3,11,"R$ 869,00","R$ 993,00",,,
"R$ 26.091,00",63,2283,0,0,0,1,0,0,0,1,0,0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 49,00","R$ 69,00",,,
"R$ 33.456,00",55,2228,0,0,0,1,0,0,0,1,0,0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 22,00","R$ 29,00",,,
"R$ 28.718,00",38,2510,0,1,0,0,0,0,0,1,0,0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 25,00","R$ 41,00",,,
"R$ 50.447,00",50,2228,0,1,0,0,0,0,0,1,0,0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 94,00","R$ 121,00",,,
"R$ 53.537,00",61,2309,0,0,0,1,0,0,0,0,0,1,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 81,00","R$ 87,00",,,
"R$ 52.074,00",53,2245,0,0,1,0,0,0,0,1,0,0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,0,0,1,1,0,0,0,0,3,11,"R$ 23,00","R$ 71,00",,,
"R$ 80.427,00",45,2814,0,1,0,0,0,0,0,0,0,1,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.783,00","R$ 1.809,00",,,
"R$ 83.837,00",72,2719,0,1,0,0,0,0,0,0,0,1,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,2,0,1,0,1,0,3,11,"R$ 1.096,00","R$ 1.207,00",,,
"R$ 38.853,00",50,2196,0,1,0,0,0,0,0,0,0,1,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 41,00","R$ 43,00",,,
"R$ 38.285,00",61,2164,0,0,0,1,0,0,0,1,0,0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,3,11,"R$ 8,00","R$ 9,00",,,
"R$ 78.497,00",69,2369,0,1,0,0,0,1,0,0,0,0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,1,0,0,0,1,0,3,11,"R$ 532,00","R$ 755,00",,,
"R$ 51.650,00",44,2208,0,1,0,0,0,0,0,0,0,1,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 177,00","R$ 184,00",,,
"R$ 16.248,00",32,2209,0,1,0,0,0,1,0,0,0,0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 39,00","R$ 48,00",,,
"R$ 66.835,00",74,2433,0,1,0,0,0,0,0,0,1,0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,3,11,"R$ 751,00","R$ 892,00",,,
"R$ 30.477,00",36,2317,0,1,0,0,0,0,0,0,1,0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 42,00","R$ 54,00",,,
"R$ 28.249,00",59,2173,0,1,0,0,0,0,1,0,0,0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 23,00","R$ 33,00",,,
"R$ 25.271,00",37,2730,0,1,0,0,0,0,0,1,0,0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,0,3,11,"R$ 36,00","R$ 43,00",,,
"R$ 32.303,00",50,2272,0,0,1,0,0,0,0,0,0,1,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 35,00","R$ 37,00",,,
"R$ 61.286,00",54,2490,0,1,0,0,0,0,0,1,0,0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,0,3,11,"R$ 374,00","R$ 491,00",,,
"R$ 74.068,00",44,2626,0,1,0,0,0,0,0,1,0,0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.551,00","R$ 1.566,00",,,
"R$ 45.759,00",56,2650,0,1,0,0,0,0,0,0,0,1,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 60,00","R$ 64,00",,,
"R$ 24.882,00",42,2817,0,0,0,1,0,0,1,0,0,0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,1,1,0,0,0,0,3,11,"R$ 8,00","R$ 44,00",,,
"R$ 66.973,00",31,2567,0,0,0,1,0,0,0,0,0,1,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.078,00","R$ 1.180,00",,,
"R$ 38.872,00",32,2554,0,1,0,0,0,0,0,1,0,0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 47,00","R$ 69,00",,,
"R$ 51.148,00",47,2655,0,1,0,0,0,0,0,1,0,0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 291,00","R$ 303,00",,,
"R$ 31.353,00",43,2341,0,1,0,0,0,0,0,1,0,0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 17,00","R$ 24,00",,,
"R$ 69.661,00",40,2206,0,1,0,0,0,0,0,0,1,0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,0,3,11,"R$ 818,00","R$ 826,00",,,
"R$ 80.067,00",66,2442,0,1,0,0,0,0,0,1,0,0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,1,0,0,3,11,"R$ 1.498,00","R$ 1.549,00",,,
"R$ 86.718,00",66,2687,0,1,0,0,0,0,0,1,0,0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,0,3,11,"R$ 926,00","R$ 1.098,00",,,
"R$ 46.854,00",47,2249,0,0,1,0,0,0,0,0,0,1,1,1,81,96,1,79,7,1,79,6,5,1,3,8,0,1,1,1,0,0,0,0,3,11,"R$ 105,00","R$ 184,00",,,
"R$ 69.142,00",68,2159,1,0,0,0,0,0,0,1,0,0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,0,1,0,1,0,0,0,3,11,"R$ 457,00","R$ 496,00",,,
"R$ 75.922,00",52,2361,0,0,1,0,0,0,0,1,0,0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.111,00","R$ 1.203,00",,,
"R$ 63.693,00",42,2417,1,0,0,0,0,0,0,1,0,0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.042,00","R$ 1.096,00",,,
"R$ 102.160,00",43,2763,0,0,0,1,0,0,0,0,0,1,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,3,0,1,1,1,0,3,11,"R$ 1.124,00","R$ 1.182,00",,,
"R$ 40.637,00",55,2506,0,0,1,0,0,0,0,0,0,1,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 32,00","R$ 35,00",,,
"R$ 18.890,00",36,2755,0,0,1,0,0,0,0,0,1,0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,0,1,1,1,0,0,0,0,3,11,"R$ 5,00","R$ 20,00",,,
"R$ 29.604,00",32,2362,0,0,0,1,0,0,0,1,0,0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,0,0,1,1,0,0,0,0,3,11,"R$ 25,00","R$ 39,00",,,
"R$ 48.721,00",57,2571,1,0,0,0,0,0,0,0,1,0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,0,3,11,"R$ 251,00","R$ 272,00",,,
"R$ 44.794,00",54,2180,0,1,0,0,0,0,0,1,0,0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 57,00","R$ 61,00",,,
"R$ 64.497,00",66,2816,1,0,0,0,0,0,0,1,0,0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,0,1,1,1,0,0,0,0,3,11,"R$ 1.420,00","R$ 1.612,00",,,
"R$ 46.097,00",64,2614,0,0,0,1,0,0,0,1,0,0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,0,3,11,"R$ 225,00","R$ 233,00",,,
"R$ 77.972,00",66,2262,0,0,0,1,0,0,0,1,0,0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.077,00","R$ 1.089,00",,,
"R$ 44.377,00",52,2791,0,1,0,0,0,0,0,0,0,1,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,0,3,11,"R$ 244,00","R$ 254,00",,,
"R$ 46.014,00",46,2683,0,0,0,1,0,0,0,0,1,0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,0,3,11,"R$ 453,00","R$ 497,00",,,
"R$ 70.951,00",35,2580,0,1,0,0,0,0,0,1,0,0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.090,00","R$ 1.144,00",,,
"R$ 41.443,00",43,2248,0,1,0,0,0,0,0,1,0,0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,0,3,11,"R$ 304,00","R$ 393,00",,,
"R$ 52.195,00",42,2207,0,0,1,0,0,1,0,0,0,0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 15,00","R$ 16,00",,,
"R$ 83.790,00",72,2385,0,1,0,0,0,0,0,0,1,0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,2,0,1,1,0,0,3,11,"R$ 1.583,00","R$ 1.599,00",,,
"R$ 44.551,00",66,2461,0,0,0,0,1,0,0,0,1,0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 153,00","R$ 219,00",,,
"R$ 69.508,00",40,2751,0,0,0,1,0,0,0,1,0,0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.049,00","R$ 1.092,00",,,
"R$ 45.204,00",32,2238,0,0,0,1,0,1,0,0,0,0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,0,3,11,"R$ 78,00","R$ 96,00",,,
"R$ 72.460,00",51,2386,0,1,0,0,0,0,0,1,0,0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.027,00","R$ 1.037,00",,,
"R$ 77.622,00",50,2235,0,0,0,1,0,0,0,0,0,1,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,0,3,11,"R$ 686,00","R$ 700,00",,,
"R$ 30.732,00",40,2699,0,1,0,0,0,0,0,0,0,1,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 179,00","R$ 182,00",,,
"R$ 63.887,00",58,2818,1,0,0,0,0,0,0,1,0,0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.061,00","R$ 1.153,00",,,
"R$ 42.011,00",42,2619,0,0,0,1,0,0,0,1,0,0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 111,00","R$ 150,00",,,
"R$ 51.369,00",44,2771,0,0,0,1,0,0,0,1,0,0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 212,00","R$ 394,00",,,
"R$ 51.537,00",68,2726,1,0,0,0,0,0,0,1,0,0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,0,3,11,"R$ 919,00","R$ 1.011,00",,,
"R$ 79.930,00",48,2849,0,1,0,0,0,0,0,0,0,1,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.719,00","R$ 1.736,00",,,
"R$ 34.320,00",34,2292,0,0,0,1,0,0,0,0,0,1,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 17,00","R$ 17,00",,,
"R$ 37.070,00",54,2625,0,0,1,0,0,0,0,1,0,0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,1,0,0,0,0,0,0,3,11,"R$ 355,00","R$ 394,00",,,
"R$ 81.975,00",58,2699,1,0,0,0,0,1,0,0,0,0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,1,0,0,3,11,"R$ 1.534,00","R$ 1.561,00",,,
"R$ 38.590,00",49,2569,0,0,0,1,0,0,0,1,0,0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 16,00","R$ 19,00",,,
"R$ 15.033,00",69,2233,0,0,1,0,0,0,0,1,0,0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0,3,11,"R$ 11,00","R$ 15,00",,,
"R$ 62.745,00",55,2622,0,1,0,0,0,0,0,0,0,1,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.053,00","R$ 1.085,00",,,
"R$ 22.212,00",45,2361,0,1,0,0,0,1,0,0,0,0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 27,00","R$ 48,00",,,
"R$ 23.661,00",38,2366,0,0,0,1,0,0,0,0,1,0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 21,00","R$ 22,00",,,
"R$ 79.761,00",62,2427,0,0,1,0,0,0,0,0,0,1,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,0,3,11,"R$ 583,00","R$ 594,00",,,
"R$ 7.500,00",47,2344,0,0,1,0,0,0,0,1,0,0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 17,00","R$ 37,00",,,
"R$ 73.455,00",52,2403,0,0,0,0,1,0,0,1,0,0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,1,0,1,0,0,0,3,11,"R$ 2.048,00","R$ 2.068,00",,,
"R$ 64.961,00",62,2712,0,0,0,1,0,0,0,1,0,0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,0,3,11,"R$ 933,00","R$ 971,00",,,
"R$ 22.804,00",49,2492,0,0,1,0,0,0,0,1,0,0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,0,3,11,"R$ 24,00","R$ 25,00",,,
"R$ 73.687,00",30,2372,0,1,0,0,0,0,0,1,0,0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,1,1,0,0,0,1,0,3,11,"R$ 1.265,00","R$ 1.446,00",,,
"R$ 61.074,00",62,2840,0,1,0,0,0,0,0,1,0,0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,0,3,11,"R$ 798,00","R$ 950,00",,,
"R$ 31.686,00",56,2183,0,1,0,0,0,0,0,0,0,1,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 15,00","R$ 16,00",,,
"R$ 80.134,00",48,2564,0,1,0,0,0,0,0,1,0,0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,3,0,1,1,1,0,3,11,"R$ 1.530,00","R$ 1.610,00",,,
"R$ 75.027,00",67,2695,0,1,0,0,0,0,0,1,0,0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.236,00","R$ 1.313,00",,,
"R$ 67.546,00",32,2826,0,1,0,0,0,0,0,0,0,1,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.782,00","R$ 1.954,00",,,
"R$ 65.176,00",51,2767,0,0,0,1,0,0,0,0,1,0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.391,00","R$ 1.461,00",,,
"R$ 31.160,00",45,2445,0,0,1,0,0,0,0,0,1,0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 38,00","R$ 51,00",,,
"R$ 29.938,00",35,2404,0,0,1,0,0,0,0,1,0,0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 4,00","R$ 15,00",,,
"R$ 102.692,00",46,2609,1,0,0,0,0,0,0,1,0,0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,4,0,1,1,1,1,3,11,"R$ 816,00","R$ 964,00",,,
"R$ 26.490,00",62,2804,0,0,0,1,0,1,0,0,0,0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0,3,11,"R$ 160,00","R$ 185,00",,,
"R$ 75.702,00",53,2828,0,0,0,1,0,0,0,1,0,0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,0,3,11,"R$ 1.088,00","R$ 1.118,00",,,
"R$ 30.899,00",46,2783,0,0,1,0,0,0,0,0,0,1,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 31,00","R$ 32,00",,,
"R$ 63.342,00",59,2780,0,0,0,1,0,0,0,0,0,1,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,0,1,0,1,0,0,0,3,11,"R$ 1.059,00","R$ 1.080,00",,,
"R$ 45.989,00",56,2774,0,0,1,0,0,0,0,1,0,0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,0,3,11,"R$ 298,00","R$ 310,00",,,
"R$ 18.701,00",56,2549,0,0,1,0,0,0,0,1,0,0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 24,00","R$ 34,00",,,
"R$ 40.737,00",63,2362,0,0,1,0,0,0,0,0,0,1,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 13,00","R$ 15,00",,,
"R$ 15.287,00",41,2786,1,0,0,0,0,0,0,1,0,0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0,1,1,1,0,0,0,0,3,11,"R$ 5,00","R$ 18,00",,,
"R$ 69.674,00",52,2562,1,0,0,0,0,0,0,0,0,1,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,0,3,11,"R$ 797,00","R$ 821,00",,,
"R$ 44.159,00",50,2171,0,1,0,0,0,0,0,0,1,0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,0,3,11,"R$ 261,00","R$ 268,00",,,
"R$ 37.717,00",42,2742,0,1,0,0,0,0,0,0,0,1,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,0,3,11,"R$ 15,00","R$ 20,00",,,
"R$ 43.776,00",68,2670,0,0,0,1,0,0,0,0,1,0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,1,0,0,0,0,0,0,3,11,"R$ 235,00","R$ 255,00",,,
"R$ 38.179,00",54,2631,0,1,0,0,0,0,0,0,1,0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 50,00","R$ 70,00",,,
"R$ 80.124,00",57,2162,0,1,0,0,0,0,0,1,0,0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,0,0,1,1,0,0,0,0,3,11,"R$ 1.013,00","R$ 1.254,00",,,
"R$ 38.097,00",50,2781,0,1,0,0,0,0,0,0,0,1,1,1,70,77,2,35,0,1,69,4,3,2,2,7,0,1,1,1,0,0,0,0,3,11,"R$ 46,00","R$ 115,00",,,
"R$ 72.940,00",50,2534,0,1,0,0,0,0,0,1,0,0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,0,3,11,"R$ 749,00","R$ 865,00",,,
"R$ 22.070,00",50,2427,0,0,0,1,0,0,0,1,0,0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 25,00","R$ 46,00",,,
"R$ 69.267,00",67,2804,0,0,1,0,0,0,0,1,0,0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,1,0,0,0,0,0,0,3,11,"R$ 1.343,00","R$ 1.489,00",,,
